name, nitg, filter, code, refpnt, top, bottom, logger, refpnt, depth, baro, file, begin, end, days, points
43AP0037,B43A0053,5,B43A0053/005,1.56,50.9,51.9,N4976,1.56,5.06,"Meteostation Wilhelminadorp  - P","43AP0037-005.MON",11-04-2013 12:00,27-08-2013 16:00,138,3317
43AP0037,B43A0053,5,B43A0053/005,1.56,50.9,51.9,N4976,1.56,5.06,"Meteostation Wilhelminadorp  - P","43ap0037-005_140202224048_N4976.MON",27-08-2013 17:00,15-01-2014 17:00,141,3385
43AP0037,B43A0053,5,B43A0053/005,1.56,50.9,51.9,N4976,1.56,5.06,"Meteostation Wilhelminadorp  - P","43ap0037-005_140115185213.MON",27-08-2013 17:00,15-01-2014 17:00,141,3385
43AP0037,B43A0053,5,B43A0053/005,1.56,50.9,51.9,N4976,1.56,5.06,"Meteostation Wilhelminadorp  - P","43ap0037-005.MON",15-01-2014 18:00,28-05-2014 06:00,132,3181
43AP0037,B43A0053,5,B43A0053/005,1.56,50.9,51.9,N4976,1.56,5.06,"Meteostation Wilhelminadorp  - P","43ap0037-005.MON",28-05-2014 07:00,18-09-2014 11:00,113,2717
43AP0037,B43A0053,5,B43A0053/005,1.56,50.9,51.9,N4976,1.56,5.06,"Meteostation Wilhelminadorp  - P","43ap0037-005_150311233634_N4976.MON",18-09-2014 12:00,11-03-2015 18:00,174,4183
43AP0037,B43A0053,5,B43A0053/005,1.56,50.9,51.9,N4976,1.56,5.06,"Meteostation Wilhelminadorp  - P","43ap0037-005_150311233639_N4976.MON",18-09-2014 12:00,11-03-2015 18:00,174,4183
43AP0037,B43A0053,5,B43A0053/005,1.56,50.9,51.9,N4976,1.56,5.06,"Meteostation Wilhelminadorp  - P","43ap0037-005_160329134448_N4976.MON",06-10-2015 17:00,29-03-2016 11:00,174,4195
43AP0037,B43A0053,5,B43A0053/005,1.56,50.9,51.9,N4976,1.56,5.06,"Meteostation Wilhelminadorp  - P","b43a0053-005_161019125815_N4976.MON",07-07-2016 12:00,19-10-2016 10:00,103,2495
43AP0037,B43A0053,5,B43A0053/005,1.56,50.9,51.9,N4976,1.56,5.06,"Meteostation Wilhelminadorp  - P","b43a0053-005_170119165910_N4976.MON",19-10-2016 11:00,19-01-2017 15:00,92,2213
43AP0094,B43A0094,1,B43A0094/001,2.461,25.72,26.72,P0259,2.461,5.063,"Meteostation Hoek van Holland  - P","43AP0094-001.MON",11-04-2013 10:00,27-08-2013 15:00,138,3318
43AP0094,B43A0094,1,B43A0094/001,2.461,25.72,26.72,P0259,2.461,5.063,"Meteostation Hoek van Holland  - P","43ap0094-001_140202224048_P0259.MON",27-08-2013 16:00,15-01-2014 17:00,141,3386
43AP0094,B43A0094,1,B43A0094/001,2.461,25.72,26.72,P0259,2.461,5.063,"Meteostation Hoek van Holland  - P","43ap0094-001_140115180833.MON",27-08-2013 16:00,15-01-2014 17:00,141,3386
43AP0094,B43A0094,1,B43A0094/001,2.461,25.72,26.72,P0259,2.461,5.063,"Meteostation Hoek van Holland  - P","43ap0094-001.MON",15-01-2014 18:00,28-05-2014 06:00,132,3181
43AP0094,B43A0094,1,B43A0094/001,2.461,25.72,26.72,P0259,2.461,5.063,"Meteostation Hoek van Holland  - P","43ap0094-001.MON",28-05-2014 07:00,18-09-2014 11:00,113,2717
43AP0094,B43A0094,1,B43A0094/001,2.461,25.72,26.72,P0259,2.461,5.063,"Meteostation Hoek van Holland  - P","43ap0094-001_150311233644_P0259.MON",18-09-2014 12:00,11-03-2015 17:00,174,4182
43AP0094,B43A0094,1,B43A0094/001,2.461,25.72,26.72,P0259,2.461,5.063,"Meteostation Hoek van Holland  - P","43ap0094-001_150311233648_P0259.MON",18-09-2014 12:00,11-03-2015 17:00,174,4182
43AP0094,B43A0094,1,B43A0094/001,2.461,25.72,26.72,P0259,2.461,5.063,"Meteostation Hoek van Holland  - P","43ap0094-001_160329125340_P0259.MON",06-10-2015 16:00,29-03-2016 10:00,174,4195
43AP0094,B43A0094,1,B43A0094/001,2.461,25.72,26.72,P5923,2.461,5.063,"Meteostation Hoek van Holland  - P","b43a0094-001_161019121614_P5923.MON",07-07-2016 11:00,19-10-2016 10:00,103,2496
43AP0094,B43A0094,1,B43A0094/001,2.461,25.72,26.72,P5923,2.461,5.063,"Meteostation Hoek van Holland  - P","b43a0094-001_170119162554_P5923.MON",19-10-2016 11:00,19-01-2017 15:00,92,2213
43AP0094,B43A0094,2,B43A0094/002,2.443,31.25,32.25,N4981,2.443,5.049,"Meteostation Hoek van Holland  - P","43AP0094-002.MON",11-04-2013 10:00,27-08-2013 15:00,138,3318
43AP0094,B43A0094,2,B43A0094/002,2.443,31.25,32.25,N4981,2.443,5.049,"Meteostation Hoek van Holland  - P","43ap0094-002_140202224048_N4981.MON",27-08-2013 16:00,15-01-2014 17:00,141,3386
43AP0094,B43A0094,2,B43A0094/002,2.443,31.25,32.25,N4981,2.443,5.049,"Meteostation Hoek van Holland  - P","43ap0094-002_140115181108.MON",27-08-2013 16:00,15-01-2014 17:00,141,3386
43AP0094,B43A0094,2,B43A0094/002,2.443,31.25,32.25,P6005,2.443,5.049,"Meteostation Hoek van Holland  - P","43ap0094-002.MON",15-01-2014 18:00,28-05-2014 06:00,132,3181
43AP0094,B43A0094,2,B43A0094/002,2.443,31.25,32.25,P6005,2.443,5.049,"Meteostation Hoek van Holland  - P","43ap0094-002.MON",28-05-2014 07:00,18-09-2014 11:00,113,2717
43AP0094,B43A0094,2,B43A0094/002,2.443,31.25,32.25,P6005,2.443,5.049,"Meteostation Hoek van Holland  - P","43ap0094-002_150311185526_P6005.MON",18-09-2014 12:00,11-03-2015 17:00,174,4182
43AP0094,B43A0094,2,B43A0094/002,2.443,31.25,32.25,P6005,2.443,5.049,"Meteostation Hoek van Holland  - P","43ap0094-002_160329125702_P6005.MON",06-10-2015 16:00,29-03-2016 10:00,174,4195
43AP0094,B43A0094,2,B43A0094/002,2.443,31.25,32.25,P6005,2.443,5.049,"Meteostation Hoek van Holland  - P","b43a0094-002_160707124446_P6005.MON",29-03-2016 11:00,07-07-2016 10:00,99,2400
43AP0094,B43A0094,2,B43A0094/002,2.443,31.25,32.25,P6005,2.443,5.049,"Meteostation Hoek van Holland  - P","b43a0094-002_161019121359_P6005.MON",07-07-2016 11:00,19-10-2016 10:00,103,2496
43AP0094,B43A0094,2,B43A0094/002,2.443,31.25,32.25,P6005,2.443,5.049,"Meteostation Hoek van Holland  - P","b43a0094-002_170119162647_P6005.MON",19-10-2016 11:00,19-01-2017 15:00,92,2213
43AP0094,B43A0094,3,B43A0094/003,2.422,50.43,51.43,N4975,2.422,5.054,"Meteostation Hoek van Holland  - P","43AP0094-003.MON",11-04-2013 10:00,27-08-2013 15:00,138,3318
43AP0094,B43A0094,4,B43A0094/004,2.394,56.54,57.54,N4977,2.394,5.058,"Meteostation Hoek van Holland  - P","43AP0094-004.MON",11-04-2013 10:00,27-08-2013 15:00,138,3318
43AP0094,B43A0094,4,B43A0094/004,2.394,56.54,57.54,P5056,2.394,10.04,"Meteostation Hoek van Holland  - P","b43a0094-004_160329125833_P5056.MON",15-12-2015 05:00,29-03-2016 10:00,105,2526
43AP0094,B43A0094,4,B43A0094/004,2.394,56.54,57.54,P5056,2.394,10.04,"Meteostation Hoek van Holland  - P","b43a0094-004_160707124638_P5056.MON",29-03-2016 11:00,07-07-2016 10:00,99,2400
43AP0094,B43A0094,4,B43A0094/004,2.394,56.54,57.54,P5056,2.394,10.04,"Meteostation Hoek van Holland  - P","b43a0094-004_161019121734_P5056.MON",07-07-2016 11:00,19-10-2016 10:00,103,2496
43AP0094,B43A0094,4,B43A0094/004,2.394,56.54,57.54,P5056,2.394,10.04,"Meteostation Hoek van Holland  - P","b43a0094-004_170119162804_P5056.MON",19-10-2016 11:00,19-01-2017 15:00,92,2213
43AP0099,B43A0099,1,B43A0099/001,2.037,4.46,6.46,N4973,2.037,4.056,"Meteostation Hoek van Holland  - P","43AP0099-001.MON",11-04-2013 11:00,27-08-2013 15:00,138,3317
43AP0099,B43A0099,1,B43A0099/001,2.037,4.46,6.46,N4973,2.037,4.056,"Meteostation Hoek van Holland  - P","43ap0099-001_140202224049_N4973.MON",27-08-2013 16:00,15-01-2014 17:00,141,3386
43AP0099,B43A0099,1,B43A0099/001,2.037,4.46,6.46,N4973,2.037,4.056,"Meteostation Hoek van Holland  - P","43ap0099-001_140115182831.MON",27-08-2013 16:00,15-01-2014 17:00,141,3386
43AP0099,B43A0099,1,B43A0099/001,2.037,4.46,6.46,N4973,2.037,4.056,"Meteostation Hoek van Holland  - P","43ap0099-001.MON",15-01-2014 18:00,28-05-2014 06:00,132,3181
43AP0099,B43A0099,1,B43A0099/001,2.037,4.46,6.46,N4973,2.037,4.056,"Meteostation Hoek van Holland  - P","43ap0099-001.MON",28-05-2014 07:00,18-09-2014 11:00,113,2717
43AP0099,B43A0099,1,B43A0099/001,2.037,4.46,6.46,N4973,2.037,4.056,"Meteostation Hoek van Holland  - P","43ap0099-001_150311233653_N4973.MON",18-09-2014 12:00,11-03-2015 18:00,174,4183
43AP0099,B43A0099,1,B43A0099/001,2.037,4.46,6.46,N4973,2.037,4.056,"Meteostation Hoek van Holland  - P","43ap0099-001_150311233658_N4973.MON",18-09-2014 12:00,11-03-2015 18:00,174,4183
43AP0099,B43A0099,1,B43A0099/001,2.037,4.46,6.46,N4973,2.037,4.056,"Meteostation Hoek van Holland  - P","43ap0099-001_160329131716_N4973.MON",06-10-2015 16:00,29-03-2016 11:00,174,4196
43AP0099,B43A0099,1,B43A0099/001,2.037,4.46,6.46,N4973,2.037,4.056,"Meteostation Hoek van Holland  - P","b43a0099-001_160707131158_N4973.MON",29-03-2016 12:00,07-07-2016 11:00,99,2400
43AP0099,B43A0099,1,B43A0099/001,2.037,4.46,6.46,N4973,2.037,4.056,"Meteostation Hoek van Holland  - P","b43a0099-001_161019123748_N4973.MON",07-07-2016 12:00,19-10-2016 10:00,103,2495
43AP0099,B43A0099,1,B43A0099/001,2.037,4.46,6.46,N4973,2.037,4.056,"Meteostation Hoek van Holland  - P","b43a0099-001_170119164149_N4973.MON",19-10-2016 11:00,19-01-2017 15:00,92,2213
43AP0099,B43A0099,2,B43A0099/002,2.993,24.03,26.03,N4974,2.993,5.087,"Meteostation Hoek van Holland  - P","43AP0099-002.MON",11-04-2013 11:00,27-08-2013 15:00,138,3317
43AP0099,B43A0099,2,B43A0099/002,2.993,24.03,26.03,N4974,2.993,5.087,"Meteostation Hoek van Holland  - P","43ap0099-002_140202224049_N4974.MON",27-08-2013 16:00,15-01-2014 17:00,141,3386
43AP0099,B43A0099,2,B43A0099/002,2.993,24.03,26.03,N4974,2.993,5.087,"Meteostation Hoek van Holland  - P","43ap0099-002_140115183110.MON",27-08-2013 16:00,15-01-2014 17:00,141,3386
43AP0099,B43A0099,2,B43A0099/002,2.993,24.03,26.03,N4974,2.993,5.087,"Meteostation Hoek van Holland  - P","43ap0099-002.MON",15-01-2014 18:00,28-05-2014 06:00,132,3181
43AP0099,B43A0099,2,B43A0099/002,2.993,24.03,26.03,N4974,2.993,5.087,"Meteostation Hoek van Holland  - P","43ap0099-002.MON",28-05-2014 07:00,18-09-2014 11:00,113,2717
43AP0099,B43A0099,2,B43A0099/002,2.993,24.03,26.03,N4974,2.993,5.087,"Meteostation Hoek van Holland  - P","43ap0099-002_150311191012_N4974.MON",18-09-2014 12:00,11-03-2015 18:00,174,4183
43AP0099,B43A0099,2,B43A0099/002,2.993,24.03,26.03,N4974,2.993,5.087,"Meteostation Hoek van Holland  - P","43ap0099-002_160329131951_N4974.MON",06-10-2015 16:00,29-03-2016 11:00,174,4196
43AP0099,B43A0099,2,B43A0099/002,2.993,24.03,26.03,N4974,2.993,5.087,"Meteostation Hoek van Holland  - P","b43a0099-002_160707131330_N4974.MON",29-03-2016 12:00,07-07-2016 11:00,99,2400
43AP0099,B43A0099,2,B43A0099/002,2.993,24.03,26.03,N4974,2.993,5.087,"Meteostation Hoek van Holland  - P","b43a0099-002_161019123935_N4974.MON",07-07-2016 12:00,19-10-2016 10:00,103,2495
43AP0099,B43A0099,2,B43A0099/002,2.993,24.03,26.03,N4974,2.993,5.087,"Meteostation Hoek van Holland  - P","b43a0099-002_170119164252_N4974.MON",19-10-2016 11:00,19-01-2017 15:00,92,2213
43AP0099,B43A0099,3,B43A0099/003,1.963,43.9,45.9,N4986,1.963,5.085,"Meteostation Hoek van Holland  - P","43AP0099-003.MON",11-04-2013 11:00,27-08-2013 15:00,138,3317
43AP0099,B43A0099,3,B43A0099/003,1.963,43.9,45.9,N4986,1.963,5.085,"Meteostation Hoek van Holland  - P","43ap0099-003_140202224049_N4986.MON",27-08-2013 16:00,15-01-2014 17:00,141,3386
43AP0099,B43A0099,3,B43A0099/003,1.963,43.9,45.9,N4986,1.963,5.085,"Meteostation Hoek van Holland  - P","43ap0099-003_140115183237.MON",27-08-2013 16:00,15-01-2014 17:00,141,3386
43AP0099,B43A0099,3,B43A0099/003,1.963,43.9,45.9,N4986,1.963,5.085,"Meteostation Hoek van Holland  - P","43ap0099-003.MON",15-01-2014 18:00,28-05-2014 06:00,132,3181
43AP0099,B43A0099,3,B43A0099/003,1.963,43.9,45.9,N4986,1.963,5.085,"Meteostation Hoek van Holland  - P","43ap0099-003.MON",28-05-2014 07:00,18-09-2014 11:00,113,2717
43AP0099,B43A0099,3,B43A0099/003,1.963,43.9,45.9,N4986,1.963,5.085,"Meteostation Hoek van Holland  - P","43ap0099-003_150311233703_N4986.MON",18-09-2014 12:00,11-03-2015 18:00,174,4183
43AP0099,B43A0099,3,B43A0099/003,1.963,43.9,45.9,N4986,1.963,5.085,"Meteostation Hoek van Holland  - P","43ap0099-003_150311233708_N4986.MON",18-09-2014 12:00,11-03-2015 18:00,174,4183
43AP0099,B43A0099,3,B43A0099/003,1.963,43.9,45.9,N4986,1.963,5.085,"Meteostation Hoek van Holland  - P","43ap0099-003_160329132142_N4986.MON",06-10-2015 16:00,29-03-2016 11:00,174,4196
43AP0099,B43A0099,3,B43A0099/003,1.963,43.9,45.9,N4986,1.963,5.085,"Meteostation Hoek van Holland  - P","b43a0099-003_160707131446_N4986.MON",29-03-2016 12:00,07-07-2016 11:00,99,2400
43AP0099,B43A0099,3,B43A0099/003,1.963,43.9,45.9,N4986,1.963,5.085,"Meteostation Hoek van Holland  - P","b43a0099-003_161019124108_N4986.MON",07-07-2016 12:00,19-10-2016 10:00,103,2495
43AP0099,B43A0099,3,B43A0099/003,1.963,43.9,45.9,N4986,1.963,5.085,"Meteostation Hoek van Holland  - P","b43a0099-003_170119164400_N4986.MON",19-10-2016 11:00,19-01-2017 15:00,92,2213
43BP0054,B43B0040,1,B43B0040/001,1.137,156.24,157.24,M0481,1.137,10.58,"Meteostation Rotterdam  - P","43BP0054-001.MON",28-03-2013 14:00,23-08-2013 10:00,147,3549
43BP0054,B43B0040,1,B43B0040/001,1.137,156.24,157.24,P5931,1.137,10.58,"Meteostation Rotterdam  - P","43bp0054-001_140202224049_P5931.MON",23-08-2013 16:00,15-01-2014 12:00,144,3477
43BP0054,B43B0040,1,B43B0040/001,1.137,156.24,157.24,P5931,1.137,10.58,"Meteostation Rotterdam  - P","43bp0054-001_140115131825.MON",23-08-2013 16:00,15-01-2014 12:00,144,3477
43BP0054,B43B0040,1,B43B0040/001,1.137,156.24,157.24,P5931,1.137,10.58,"Meteostation Rotterdam  - P","43bp0054-001.MON",15-01-2014 13:00,22-05-2014 10:00,126,3046
43BP0054,B43B0040,1,B43B0040/001,1.137,156.24,157.24,P5931,1.137,10.58,"Meteostation Rotterdam  - P","43bp0054-001.MON",22-05-2014 11:00,17-09-2014 11:00,118,2833
43BP0054,B43B0040,1,B43B0040/001,1.137,156.24,157.24,P5931,1.137,10.58,"Meteostation Rotterdam  - P","43bp0054-001_150311134544_P5931.MON",17-09-2014 12:00,11-03-2015 12:00,175,4201
43BP0054,B43B0040,1,B43B0040/001,1.137,156.24,157.24,P5931,1.137,10.58,"Meteostation Rotterdam  - P","43bp0054-001_160323084111_P5931.MON",06-10-2015 10:00,23-03-2016 07:00,168,4054
43BP0054,B43B0040,1,B43B0040/001,1.137,156.24,157.24,P5931,1.137,10.58,"Meteostation Rotterdam  - P","43bp0054-001_160706093552_P5931.MON",23-03-2016 08:00,06-07-2016 07:00,104,2520
43BP0054,B43B0040,1,B43B0040/001,1.137,156.24,157.24,P5931,1.137,10.58,"Meteostation Rotterdam  - P","b43b0040-001_161018122601_P5931.MON",06-07-2016 08:00,18-10-2016 10:00,104,2499
43BP0054,B43B0040,1,B43B0040/001,1.137,156.24,157.24,P5931,1.137,10.58,"Meteostation Rotterdam  - P","b43b0040-001_040219100905_P5931.MON",18-10-2016 11:00,17-01-2017 17:00,91,2191
43BP0054,B43B0040,2,B43B0040/002,1.14,169.47,170.47,M0510,1.14,5.042,"Meteostation Rotterdam  - P","43BP0054-002.MON",28-03-2013 15:00,23-08-2013 10:00,147,3548
43BP0054,B43B0040,2,B43B0040/002,1.14,169.47,170.47,P5053,1.14,5.042,"Meteostation Rotterdam  - P","43bp0054-002_140202224049_P5053.MON",23-08-2013 16:00,15-01-2014 12:00,144,3477
43BP0054,B43B0040,2,B43B0040/002,1.14,169.47,170.47,P5053,1.14,5.042,"Meteostation Rotterdam  - P","43bp0054-002_140115132016.MON",23-08-2013 16:00,15-01-2014 12:00,144,3477
43BP0054,B43B0040,2,B43B0040/002,1.14,169.47,170.47,P5053,1.14,5.042,"Meteostation Rotterdam  - P","43bp0054-002.MON",15-01-2014 13:00,22-05-2014 10:00,126,3046
43BP0054,B43B0040,2,B43B0040/002,1.14,169.47,170.47,P5053,1.14,5.042,"Meteostation Rotterdam  - P","43bp0054-002.MON",22-05-2014 11:00,17-09-2014 11:00,118,2833
43BP0054,B43B0040,2,B43B0040/002,1.14,169.47,170.47,P5053,1.14,5.042,"Meteostation Rotterdam  - P","43bp0054-002_150311134739_P5053.MON",17-09-2014 12:00,11-03-2015 12:00,175,4201
43BP0054,B43B0040,2,B43B0040/002,1.14,169.47,170.47,P5053,1.14,5.042,"Meteostation Rotterdam  - P","43bp0054-002_P5053_151118113236.MON",16-06-2015 16:00,18-11-2015 10:00,154,3715
43BP0054,B43B0040,2,B43B0040/002,1.14,169.47,170.47,P5965,1.14,10.05,"Meteostation Rotterdam  - P","b43b0040-002_160706093820_P5965.MON",23-03-2016 09:00,06-07-2016 07:00,104,2519
43BP0054,B43B0040,2,B43B0040/002,1.14,169.47,170.47,P5965,1.14,10.05,"Meteostation Rotterdam  - P","b43b0040-002_161018122727_P5965.MON",06-07-2016 08:00,18-10-2016 10:00,104,2499
43BP0054,B43B0040,2,B43B0040/002,1.14,169.47,170.47,P5965,1.14,10.05,"Meteostation Rotterdam  - P","b43b0040-002_040219101037_P5965.MON",18-10-2016 11:00,17-01-2017 17:00,91,2191
43BP0054,B43B0040,3,B43B0040/003,1.111,186.55,187.55,H6487,1.111,10.077,"Meteostation Rotterdam  - P","43BP0054-003.MON",01-12-2010 13:00,28-03-2013 13:00,848,20353
43BP0054,B43B0040,3,B43B0040/003,1.111,186.55,187.55,M0488,1.111,10.077,"Meteostation Rotterdam  - P","43BP0054-003.MON",28-03-2013 14:00,23-08-2013 10:00,147,3549
43BP0054,B43B0040,3,B43B0040/003,1.111,186.55,187.55,P5935,1.111,10.077,"Meteostation Rotterdam  - P","43bp0054-003_140202224049_P5935.MON",23-08-2013 16:00,15-01-2014 12:00,144,3477
43BP0054,B43B0040,3,B43B0040/003,1.111,186.55,187.55,P5935,1.111,10.077,"Meteostation Rotterdam  - P","43bp0054-003_140115132257.MON",23-08-2013 16:00,15-01-2014 12:00,144,3477
43BP0054,B43B0040,3,B43B0040/003,1.111,186.55,187.55,P5935,1.111,10.077,"Meteostation Rotterdam  - P","43bp0054-003.MON",15-01-2014 13:00,22-05-2014 10:00,126,3046
43BP0054,B43B0040,3,B43B0040/003,1.111,186.55,187.55,P5935,1.111,10.077,"Meteostation Rotterdam  - P","43bp0054-003.MON",22-05-2014 11:00,17-09-2014 11:00,118,2833
43BP0054,B43B0040,3,B43B0040/003,1.111,186.55,187.55,P5935,1.111,10.077,"Meteostation Rotterdam  - P","43bp0054-003_150311135335_P5935.MON",17-09-2014 12:00,11-03-2015 12:00,175,4201
43BP0054,B43B0040,3,B43B0040/003,1.111,186.55,187.55,P5935,1.111,10.077,"Meteostation Rotterdam  - P","43bp0054-003_160323084241_P5935.MON",06-10-2015 10:00,23-03-2016 07:00,168,4054
43BP0054,B43B0040,3,B43B0040/003,1.111,186.55,187.55,P5935,1.111,10.077,"Meteostation Rotterdam  - P","43bp0054-003_160706094000_P5935.MON",23-03-2016 08:00,06-07-2016 07:00,104,2520
43BP0054,B43B0040,3,B43B0040/003,1.111,186.55,187.55,P5935,1.111,10.077,"Meteostation Rotterdam  - P","b43b0040-003_161018122925_P5935.MON",06-07-2016 08:00,18-10-2016 10:00,104,2499
43BP0054,B43B0040,3,B43B0040/003,1.111,186.55,187.55,P5935,1.111,10.077,"Meteostation Rotterdam  - P","b43b0040-003_040219101207_P5935.MON",18-10-2016 11:00,17-01-2017 17:00,91,2191
43BP0054,B43B0040,4,B43B0040/004,1.17,51.08,52.08,H6599,1.17,10.043,"Meteostation Rotterdam  - P","43BP0054-004.MON",01-12-2010 13:00,28-03-2013 14:00,848,20354
43BP0054,B43B0040,4,B43B0040/004,1.17,51.08,52.08,M0384,1.17,10.043,"Meteostation Rotterdam  - P","43BP0054-004.MON",28-03-2013 15:00,23-08-2013 10:00,147,3548
43BP0054,B43B0040,4,B43B0040/004,1.17,51.08,52.08,P6022,1.17,10.06,"Meteostation Rotterdam  - P","b43b0040-004_160706094222_P6022.MON",23-03-2016 09:00,06-07-2016 07:00,104,2519
43BP0054,B43B0040,4,B43B0040/004,1.17,51.08,52.08,P6022,1.17,10.06,"Meteostation Rotterdam  - P","b43b0040-004_161018123035_P6022.MON",06-07-2016 08:00,18-10-2016 10:00,104,2499
43BP0054,B43B0040,4,B43B0040/004,1.17,51.08,52.08,P6022,1.17,10.06,"Meteostation Rotterdam  - P","b43b0040-004_040219101325_P6022.MON",18-10-2016 11:00,17-01-2017 17:00,91,2191
43BP0054,B43B0040,5,B43B0040/005,1.137,61.26,62.26,N3068,1.137,10.06,"Meteostation Rotterdam  - P","43BP0054-005.MON",17-04-2013 11:00,23-08-2013 10:00,127,3072
43BP0054,B43B0040,6,B43B0040/006,1.17,79.04,80.04,H6501,1.17,10.076,"Meteostation Rotterdam  - P","43BP0054-006.MON",01-12-2010 13:00,28-03-2013 14:00,848,20354
43BP0054,B43B0040,6,B43B0040/006,1.17,79.04,80.04,C7064,1.17,10.076,"Meteostation Rotterdam  - P","43BP0054-006.MON",28-03-2013 15:00,23-08-2013 10:00,147,3548
43BP0054,B43B0040,7,B43B0040/007,1.12,93.18,94.18,H6709,1.12,10.06,"Meteostation Rotterdam  - P","43BP0054-007.MON",01-12-2010 13:00,27-08-2012 00:00,634,15228
43BP0054,B43B0040,7,B43B0040/007,1.12,93.18,94.18,C2872,1.12,10.06,"Meteostation Rotterdam  - P","43BP0054-007.MON",28-03-2013 16:00,23-08-2013 10:00,147,3547
43BP0054,B43B0040,8,B43B0040/008,1.12,100.87,101.87,D9104,1.12,10.074,"Meteostation Rotterdam  - P","43BP0054-008.MON",01-12-2010 13:00,28-03-2013 14:00,848,20354
43BP0054,B43B0040,8,B43B0040/008,1.12,100.87,101.87,D9104,1.12,10.074,"Meteostation Rotterdam  - P","43BP0054-008.MON",28-03-2013 16:00,23-08-2013 10:00,147,3547
43BP0054,B43B0040,9,B43B0040/009,1.15,115.55,116.55,C7081,1.15,10.071,"Meteostation Rotterdam  - P","43BP0054-009.MON",28-03-2013 16:00,23-08-2013 11:00,147,3548
43BP0054,B43B0040,10,B43B0040/010,1.17,130.42,131.42,C5136,1.17,10.076,"Meteostation Rotterdam  - P","43BP0054-010.MON",28-03-2013 16:00,23-08-2013 10:00,147,3547
43BP0054,B43B0040,11,B43B0040/011,1.12,156.24,157.24,C5130,1.12,10.07,"Meteostation Rotterdam  - P","43BP0054-011.MON",28-03-2013 16:00,23-08-2013 10:00,147,3547
43BP0054,B43B0040,12,B43B0040/012,1.166,169.47,170.47,K6523,1.166,10.084,"Meteostation Rotterdam  - P","43BP0054-012.MON",28-03-2013 16:00,23-08-2013 10:00,147,3547
43BP0054,B43B0040,13,B43B0040/013,1.17,186.55,187.55,L4245,1.17,10.076,"Meteostation Rotterdam  - P","43BP0054-013.MON",28-03-2013 16:00,23-08-2013 10:00,147,3547
43BP0053,B43B0049,1,B43B0049/001,1.458,8.91,9.91,P0260,1.458,4.8,"Meteostation Rotterdam  - P","b43b0049-001_160329160215_P0260.MON",15-12-2015 05:00,29-03-2016 14:00,105,2530
43BP0053,B43B0049,1,B43B0049/001,1.458,8.91,9.91,P0260,1.458,5.04,"Meteostation Rotterdam  - P","b43b0049-001_160707152403_P0260.MON",29-03-2016 15:00,07-07-2016 13:00,99,2399
43BP0053,B43B0049,1,B43B0049/001,1.458,8.91,9.91,P0260,1.458,5.04,"Meteostation Rotterdam  - P","b43b0049-001_161019142839_P0260.MON",07-07-2016 14:00,19-10-2016 12:00,103,2495
43BP0053,B43B0049,1,B43B0049/001,1.458,8.91,9.91,P0260,1.458,5.04,"Meteostation Rotterdam  - P","b43b0049-001_170119184047_P0260.MON",19-10-2016 13:00,19-01-2017 17:00,92,2213
43BP0053,B43B0049,2,B43B0049/002,1.446,18.21,19.21,P0266,1.446,4.84,"Meteostation Rotterdam  - P","b43b0049-002_160329160541_P0266.MON",15-12-2015 05:00,29-03-2016 14:00,105,2530
43BP0053,B43B0049,2,B43B0049/002,1.446,18.21,19.21,P0266,1.446,5.04,"Meteostation Rotterdam  - P","b43b0049-002_160707152750_P0266.MON",29-03-2016 15:00,07-07-2016 13:00,99,2399
43BP0053,B43B0049,2,B43B0049/002,1.446,18.21,19.21,P0266,1.446,5.04,"Meteostation Rotterdam  - P","b43b0049-002_161019143028_P0266.MON",07-07-2016 14:00,19-10-2016 12:00,103,2495
43BP0053,B43B0049,2,B43B0049/002,1.446,18.21,19.21,P0266,1.446,5.04,"Meteostation Rotterdam  - P","b43b0049-002_170119184249_P0266.MON",19-10-2016 13:00,19-01-2017 17:00,92,2213
43BP0053,B43B0049,4,B43B0049/004,1.409,38.29,39.29,P0265,1.409,4.95,"Meteostation Rotterdam  - P","b43b0049-004_160329160748_P0265.MON",15-12-2015 05:00,29-03-2016 14:00,105,2530
43BP0053,B43B0049,4,B43B0049/004,1.409,38.29,39.29,P0265,1.409,5.04,"Meteostation Rotterdam  - P","b43b0049-004_160707153028_P0265.MON",29-03-2016 15:00,07-07-2016 13:00,99,2399
43BP0053,B43B0049,4,B43B0049/004,1.409,38.29,39.29,P0265,1.409,5.04,"Meteostation Rotterdam  - P","b43b0049-004_161019143203_P0265.MON",07-07-2016 14:00,19-10-2016 12:00,103,2495
43BP0053,B43B0049,4,B43B0049/004,1.409,38.29,39.29,P0265,1.409,5.04,"Meteostation Rotterdam  - P","b43b0049-004_170119184430_P0265.MON",19-10-2016 13:00,19-01-2017 17:00,92,2213
43BP0046,B43B0058,1,B43B0058/001,0.778,9.32,10.32,M2229,0.778,5.056,"Meteostation Hoek van Holland  - P","43BP0046-001.MON",10-04-2013 14:09,27-08-2013 07:09,138,3330
43BP0046,B43B0058,1,B43B0058/001,0.778,9.32,10.32,M2229,0.778,5.056,"Meteostation Hoek van Holland  - P","43bp0046-001_140202224049_M2229.MON",27-08-2013 08:09,15-01-2014 13:09,141,3390
